Num;IDtree;field_name;genus.y;species.y;family;plot;subplot;x;y
7021;18_1_8_13;bete;Mansonia;altissima;Malvaceae;18;1;937,88;647,7
7022;18_1_8_14;bete;Mansonia;altissima;Malvaceae;18;1;937,88;648,6
7023;18_1_8_15;bete;Mansonia;altissima;Malvaceae;18;1;939,3;651,3
7024;18_1_8_16;kotibe;Nesogordonia;papaverifera;Malvaceae;18;1;933,66;655,2
7025;18_1_8_2;bete;Mansonia;altissima;Malvaceae;18;1;925,02;653,15
7026;18_1_8_3;bete;Mansonia;altissima;Malvaceae;18;1;927,7;654,3
7027;18_1_8_4;fromager;Ceiba;pentandra;Malvaceae;18;1;922,5;652,64
7028;18_1_8_5;ba;Celtis;mildbraedii;Cannabaceae;18;1;920,92;642,6
7029;18_1_8_6;akatio;Chrysophyllum;africanum;Sapotaceae;18;1;920,92;642,6
7030;18_1_8_7;frake_limba;Terminalia;superba;Combretaceae;18;1;927,12;641,09
7031;18_1_8_8;ouokouti;Aidia;genipiflora;Rubiaceae;18;1;923,75;641,4
7032;18_1_8_9;samba;Triplochiton;scleroxylon;Malvaceae;18;1;935,2;640,85
7033;18_1_9_1;cedrela;Cedrela;odorata;Meliaceae;18;1;921,32;634,35
7034;18_1_9_2;cedrela;Cedrela;odorata;Meliaceae;18;1;925,82;624,19
7035;18_1_9_3;fromager;Ceiba;pentandra;Malvaceae;18;1;932,61;628,14
7036;18_1_9_4;oba;Bombax;buonopozense;Malvaceae;18;1;930,9;638,2
7037;18_1_9_5;frake_limba;Terminalia;superba;Combretaceae;18;1;939,08;634,6
7038;18_2_1_1;bete;Mansonia;altissima;Malvaceae;18;2;1002,05;602,74
7039;18_2_1_2;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1003,14;601,96
7040;18_2_1_3;pore_pore;Sterculia;tragacantha;Malvaceae;18;2;1007,46;601,89
7041;18_2_1_4;bete;Mansonia;altissima;Malvaceae;18;2;1015,48;601,32
7042;18_2_1_5;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1019,03;613,55
7043;18_2_1_6;bete;Mansonia;altissima;Malvaceae;18;2;1020;617,98
7044;18_2_1_7;tulipier.du.gabon;Spathodea;campanulata;Bignoniaceae;18;2;1012,43;616,37
7045;18_2_1_8;tofe;Macaranga;spinosa;Euphorbiaceae;18;2;1001,56;615,12
7046;18_2_1_9;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1002,09;608,44
7047;18_2_10_1;bete;Mansonia;altissima;Malvaceae;18;2;1022,47;618,82
7048;18_2_10_10;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1020;602,45
7049;18_2_10_2;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1021,28;616,65
7050;18_2_10_3;koto;Pterygota;macrocarpa;Malvaceae;18;2;1023,56;615,8
7051;18_2_10_4;cedrela;Cedrela;odorata;Meliaceae;18;2;1027,05;615,88
7052;18_2_10_5;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1029,25;617,66
7053;18_2_10_6;cedrela;Cedrela;odorata;Meliaceae;18;2;1029,6;616,64
7054;18_2_10_7;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1037,5;619,1
7055;18_2_10_8;koto;Pterygota;macrocarpa;Malvaceae;18;2;1036,68;616,1
7056;18_2_10_9;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1036,15;606,73
7057;18_2_11_1;dechiavi;Rauvolfia;vomitoria;Apocynaceae;18;2;1040,65;602,74
7058;18_2_11_10;cedrela;Cedrela;odorata;Meliaceae;18;2;1054,38;616,25
7059;18_2_11_11;ouara.grand;Cola;gigantea;Malvaceae;18;2;1053,74;612,62
7060;18_2_11_12;fromager;Ceiba;pentandra;Malvaceae;18;2;1059,12;607,31
7061;18_2_11_13;poro;Ficus;capensis;Moraceae;18;2;1057,09;608,05
7062;18_2_11_2;bete;Mansonia;altissima;Malvaceae;18;2;1041,62;601,76
7063;18_2_11_3;bete;Mansonia;altissima;Malvaceae;18;2;1040,4;607,46
7064;18_2_11_4;fromager;Ceiba;pentandra;Malvaceae;18;2;1041,58;607,46
7065;18_2_11_5;bete;Mansonia;altissima;Malvaceae;18;2;1045,17;611,21
7066;18_2_11_6;bete;Mansonia;altissima;Malvaceae;18;2;1045,17;612,44
7067;18_2_11_7;koto;Pterygota;macrocarpa;Malvaceae;18;2;1044,11;615,2
7068;18_2_11_8;asan;Celtis;zenkeri;Cannabaceae;18;2;1049,8;614,34
7069;18_2_11_9;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1052,69;613,84
7070;18_2_12_1;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1056,08;624,41
7071;18_2_12_10;cedrela;Cedrela;odorata;Meliaceae;18;2;1040,97;626,33
7072;18_2_12_11;baimbrou;Diospyros;canaliculata;Ebenaceae;18;2;1046,23;629,9
7073;18_2_12_12;cedrela;Cedrela;odorata;Meliaceae;18;2;1041,09;631,88
7074;18_2_12_13;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1043,9;631,88
7075;18_2_12_14;bete;Mansonia;altissima;Malvaceae;18;2;1043,71;633,87
7076;18_2_12_15;cedrela;Cedrela;odorata;Meliaceae;18;2;1042,84;635,35
7077;18_2_12_16;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1041,58;635,98
7078;18_2_12_17;ngavi.petites.feuilles;Diospyros;heudelotii;Ebenaceae;18;2;1040;638,8
7079;18_2_12_18;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1045,92;639,35
7080;18_2_12_19;bete;Mansonia;altissima;Malvaceae;18;2;1058,7;633,86
7081;18_2_12_2;balie;Newbouldia;laevis;Bignoniaceae;18;2;1055,33;621,13
7082;18_2_12_20;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1059,3;633,86
7083;18_2_12_3;ouara.grand;Cola;gigantea;Malvaceae;18;2;1054,28;623,32
7084;18_2_12_4;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1052,19;627,33
7085;18_2_12_5;frake_limba;Terminalia;superba;Combretaceae;18;2;1050,18;630,75
7086;18_2_12_6;fromager;Ceiba;pentandra;Malvaceae;18;2;1048,6;627,53
7087;18_2_12_7;iroko;Milicia;excelsa;Moraceae;18;2;1040,1;620,7
7088;18_2_12_8;asan;Celtis;zenkeri;Cannabaceae;18;2;1041,04;620
7089;18_2_12_9;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1043,42;625,85
7090;18_2_13_10;asan;Celtis;zenkeri;Cannabaceae;18;2;1040,79;641,94
7091;18_2_13_11;pepe_angrouafou;Ficus;variifolia;Moraceae;18;2;1041,38;643,72
7092;18_2_13_12;asan;Celtis;zenkeri;Cannabaceae;18;2;1041,85;648,5
7093;18_2_13_13;asan;Celtis;zenkeri;Cannabaceae;18;2;1042,21;652,82
7094;18_2_13_14;koto;Pterygota;macrocarpa;Malvaceae;18;2;1046,03;651,51
7095;18_2_13_15;cedrela;Cedrela;odorata;Meliaceae;18;2;1049,24;655,58
7096;18_2_13_16;cedrela;Cedrela;odorata;Meliaceae;18;2;1049,52;657,35
7097;18_2_13_17;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1050,82;656,54
7098;18_2_13_18;cedrela;Cedrela;odorata;Meliaceae;18;2;1050,03;655,81
7099;18_2_13_19;cedrela;Cedrela;odorata;Meliaceae;18;2;1049,68;655,83
7100;18_2_13_21;cedrela;Cedrela;odorata;Meliaceae;18;2;1053,31;654,15
7101;18_2_13_3;cedrela;Cedrela;odorata;Meliaceae;18;2;1054,37;652,69
7102;18_2_13_4;cedrela;Cedrela;odorata;Meliaceae;18;2;1052,9;652,29
7103;18_2_13_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1053;648,84
7104;18_2_13_7;asan;Celtis;zenkeri;Cannabaceae;18;2;1052,22;644,14
7105;18_2_13_8;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1047,5;642,05
7106;18_2_13_9;cedrela;Cedrela;odorata;Meliaceae;18;2;1046,68;641,71
7107;18_2_14_1;cedrela;Cedrela;odorata;Meliaceae;18;2;1059,35;660,84
7108;18_2_14_10;koto;Pterygota;macrocarpa;Malvaceae;18;2;1047,08;669,73
7109;18_2_14_11;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1049,8;669,86
7110;18_2_14_12;koto;Pterygota;macrocarpa;Malvaceae;18;2;1047,08;672,17
7111;18_2_14_13;cedrela;Cedrela;odorata;Meliaceae;18;2;1040,1;671,76
7112;18_2_14_14;fromager;Ceiba;pentandra;Malvaceae;18;2;1042,26;677,22
7113;18_2_14_15;balie;Newbouldia;laevis;Bignoniaceae;18;2;1041,86;678,54
7114;18_2_14_16;bete;Mansonia;altissima;Malvaceae;18;2;1042,72;678,6
7115;18_2_14_17;ouara.grand;Cola;gigantea;Malvaceae;18;2;1042,71;678,6
7116;18_2_14_18;bete;Mansonia;altissima;Malvaceae;18;2;1044,76;677,22
7117;18_2_14_19;pore_pore;Sterculia;tragacantha;Malvaceae;18;2;1048,97;676,8
7118;18_2_14_2;bete;Mansonia;altissima;Malvaceae;18;2;1055,47;660,5
7119;18_2_14_21;asan;Celtis;zenkeri;Cannabaceae;18;2;1049,15;677,29
7120;18_2_14_22;bete;Mansonia;altissima;Malvaceae;18;2;1054,64;679
7121;18_2_14_23;fromager;Ceiba;pentandra;Malvaceae;18;2;1060;680
7122;18_2_14_3;bete;Mansonia;altissima;Malvaceae;18;2;1055,75;668,14
7123;18_2_14_4;cedrela;Cedrela;odorata;Meliaceae;18;2;1049,55;666,32
7124;18_2_14_5;asan;Celtis;zenkeri;Cannabaceae;18;2;1046,15;660
7125;18_2_14_6;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1044,23;661,72
7126;18_2_14_7;fromager;Ceiba;pentandra;Malvaceae;18;2;1043,8;660
7127;18_2_14_8;fromager;Ceiba;pentandra;Malvaceae;18;2;1042,92;666,82
7128;18_2_14_9;asan;Celtis;zenkeri;Cannabaceae;18;2;1047,58;667,31
7129;18_2_15_1;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1055,28;680,84
7130;18_2_15_10;balie;Newbouldia;laevis;Bignoniaceae;18;2;1042,97;684,54
7131;18_2_15_11;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1046,02;682,1
7132;18_2_15_12;asan;Celtis;zenkeri;Cannabaceae;18;2;1046,21;681,1
7133;18_2_15_13;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1042,73;682,9
7134;18_2_15_14;cedrela;Cedrela;odorata;Meliaceae;18;2;1040,4;684,16
7135;18_2_15_15;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1041,83;691,57
7136;18_2_15_16;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1045,9;691,26
7137;18_2_15_17;ba;Celtis;mildbraedii;Cannabaceae;18;2;1044,79;694,77
7138;18_2_15_18;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1042,49;695,5
7139;18_2_15_2;ngavi.petites.feuilles;Diospyros;heudelotii;Ebenaceae;18;2;1051,66;682,24
7140;18_2_15_3;koto;Pterygota;macrocarpa;Malvaceae;18;2;1052,49;685,04
7141;18_2_15_4;baimbrou;Diospyros;canaliculata;Ebenaceae;18;2;1055,1;686,91
7142;18_2_15_5;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1055;691,76
7143;18_2_15_6;ba;Celtis;mildbraedii;Cannabaceae;18;2;1052,49;689,68
7144;18_2_15_7;ba;Celtis;mildbraedii;Cannabaceae;18;2;1052,59;694,88
7145;18_2_15_8;balie;Newbouldia;laevis;Bignoniaceae;18;2;1048,12;685,93
7146;18_2_15_9;cedrela;Cedrela;odorata;Meliaceae;18;2;1042,72;687,42
7147;18_2_16_1;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1072,52;699
7148;18_2_16_10;asan;Celtis;zenkeri;Cannabaceae;18;2;1072,8;682,88
7149;18_2_16_11;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1075,33;684,94
7150;18_2_16_12;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1078,12;687,01
7151;18_2_16_13;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1078,12;689,2
7152;18_2_16_14;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1080;684,43
7153;18_2_16_2;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1071,6;697,1
7154;18_2_16_3;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1071,57;696,8
7155;18_2_16_4;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1066,92;695,49
7156;18_2_16_5;ba;Celtis;mildbraedii;Cannabaceae;18;2;1067,73;692,37
7157;18_2_16_6;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1068;690,96
7158;18_2_16_7;ba;Celtis;mildbraedii;Cannabaceae;18;2;1061,13;688,2
7159;18_2_16_8;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1061,05;683,63
7160;18_2_16_9;ba;Celtis;mildbraedii;Cannabaceae;18;2;1070,78;681,89
7161;18_2_17_1;cedrela;Cedrela;odorata;Meliaceae;18;2;1072,23;673,12
7162;18_2_17_10;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1071,46;665,86
7163;18_2_17_11;cedrela;Cedrela;odorata;Meliaceae;18;2;1067,43;662,09
7164;18_2_17_12;fromager;Ceiba;pentandra;Malvaceae;18;2;1069,06;662,09
7165;18_2_17_13;koto;Pterygota;macrocarpa;Malvaceae;18;2;1069,16;662,09
7166;18_2_17_14;ba;Celtis;mildbraedii;Cannabaceae;18;2;1072,6;666,05
7167;18_2_17_15;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1074,73;665,59
7168;18_2_17_16;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1075;669,69
7169;18_2_17_17;balie;Newbouldia;laevis;Bignoniaceae;18;2;1076,23;668,18
7170;18_2_17_18;ngavi.petites.feuilles;Diospyros;heudelotii;Ebenaceae;18;2;1076,13;671,69
7171;18_2_17_19;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1077,76;669,4
7172;18_2_17_2;ngavi.a.gros.fruits;Diospyros;mannii;Ebenaceae;18;2;1068,2;679
7173;18_2_17_20;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1078,14;666,11
7174;18_2_17_21;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1076,5;660,7
7175;18_2_17_3;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1066,03;676,06
7176;18_2_17_4;ba;Celtis;mildbraedii;Cannabaceae;18;2;1067,32;673,4
7177;18_2_17_5;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1064,53;670,15
7178;18_2_17_6;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1062,7;669,35
7179;18_2_17_7;loloti;Lannea;welwitschii;Anacardiaceae;18;2;1064,92;665,12
7180;18_2_17_9;bete;Mansonia;altissima;Malvaceae;18;2;1070;665,17
7181;18_2_18_1;asan;Celtis;zenkeri;Cannabaceae;18;2;1075;659
7182;18_2_18_10;fromager;Ceiba;pentandra;Malvaceae;18;2;1070,6;655,1
7183;18_2_18_11;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1070,4;657,72
7184;18_2_18_13;asan;Celtis;zenkeri;Cannabaceae;18;2;1067,26;649,28
7185;18_2_18_14;cedrela;Cedrela;odorata;Meliaceae;18;2;1063,37;646,88
7186;18_2_18_15;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1063,37;655,65
7187;18_2_18_17;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1062,75;647
7188;18_2_18_18;koto;Pterygota;macrocarpa;Malvaceae;18;2;1073,4;641,82
7189;18_2_18_2;bete;Mansonia;altissima;Malvaceae;18;2;1078,23;656,3
7190;18_2_18_3;bete;Mansonia;altissima;Malvaceae;18;2;1077,9;654,41
7191;18_2_18_4;frake_limba;Terminalia;superba;Combretaceae;18;2;1077,5;654,56
7192;18_2_18_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1077;647,79
7193;18_2_18_6;poro;Ficus;capensis;Moraceae;18;2;1079,1;643,87
7194;18_2_18_7;tombo;Kigelia;africana;Bignoniaceae;18;2;1072,5;644,3
7195;18_2_18_8;cedrela;Cedrela;odorata;Meliaceae;18;2;1071,62;644,3
7196;18_2_18_9;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1067,93;645,3
7197;18_2_19_1;asan;Celtis;zenkeri;Cannabaceae;18;2;1074,15;639,4
7198;18_2_19_10;fromager;Ceiba;pentandra;Malvaceae;18;2;1065,69;627,98
7199;18_2_19_11;asan;Celtis;zenkeri;Cannabaceae;18;2;1062,03;626,02
7200;18_2_19_2;bete;Mansonia;altissima;Malvaceae;18;2;1077,1;639,4
7201;18_2_19_3;cedrela;Cedrela;odorata;Meliaceae;18;2;1073,02;635,08
7202;18_2_19_4;dede;Ficus;exasperata;Moraceae;18;2;1080;629
7203;18_2_19_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1080;625,59
7204;18_2_19_6;cedrela;Cedrela;odorata;Meliaceae;18;2;1073,1;627,82
7205;18_2_19_7;asan;Celtis;zenkeri;Cannabaceae;18;2;1072,87;627,82
7206;18_2_19_8;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1071,9;623,61
7207;18_2_19_9;cedrela;Cedrela;odorata;Meliaceae;18;2;1068,25;620,9
7208;18_2_2_1;koto;Pterygota;macrocarpa;Malvaceae;18;2;1014,63;620,87
7209;18_2_2_10;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1011,4;629,18
7210;18_2_2_11;fromager;Ceiba;pentandra;Malvaceae;18;2;1005,53;630,98
7211;18_2_2_12;cedrela;Cedrela;odorata;Meliaceae;18;2;1003,62;630,98
7212;18_2_2_2;ouara.grand;Cola;gigantea;Malvaceae;18;2;1018,73;625,05
7213;18_2_2_3;cedrela;Cedrela;odorata;Meliaceae;18;2;1015,42;627,11
7214;18_2_2_4;koto;Pterygota;macrocarpa;Malvaceae;18;2;1018,7;628,14
7215;18_2_2_5;koto;Pterygota;macrocarpa;Malvaceae;18;2;1017,47;629,61
7216;18_2_2_6;cedrela;Cedrela;odorata;Meliaceae;18;2;1016,96;632,08
7217;18_2_2_7;asan;Celtis;zenkeri;Cannabaceae;18;2;1019,63;635,14
7218;18_2_2_8;cedrela;Cedrela;odorata;Meliaceae;18;2;1016,7;637,45
7219;18_2_2_9;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1012,2;634,7
7220;18_2_20_1;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1061,25;620
7221;18_2_20_10;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1071,7;604,34
7222;18_2_20_2;bete;Mansonia;altissima;Malvaceae;18;2;1064,61;617,49
7223;18_2_20_3;ouochi_ouokisse;Pterocarpus;santalinoides;Fabaceae;18;2;1074,49;615,8
7224;18_2_20_4;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1074,89;612,54
7225;18_2_20_5;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1078,19;612,87
7226;18_2_20_6;lie;Margaritaria;discoidea;Phyllanthaceae;18;2;1076,68;602,79
7227;18_2_20_7;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1071,85;601,68
7228;18_2_20_8;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1072,04;602,32
7229;18_2_20_9;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1072,51;604,5
7230;18_2_21_1;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1083,66;602,27
7231;18_2_21_10;bi;Eribroma;oblongum;Malvaceae;18;2;1098;619,4
7232;18_2_21_11;bete;Mansonia;altissima;Malvaceae;18;2;1083,08;615,46
7233;18_2_21_12;kobohia;Christiana;africana;Malvaceae;18;2;1080;615,9
7234;18_2_21_2;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1083,96;603,37
7235;18_2_21_3;cedrela;Cedrela;odorata;Meliaceae;18;2;1088,98;601,26
7236;18_2_21_4;ako;Antiaris;toxicaria;Moraceae;18;2;1087,85;606,06
7237;18_2_21_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1082,35;607,06
7238;18_2_21_6;pri;Funtumia;elastica;Apocynaceae;18;2;1096,67;601,12
7239;18_2_21_7;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1096,27;601,52
7240;18_2_21_8;ako;Antiaris;toxicaria;Moraceae;18;2;1098,21;613
7241;18_2_21_9;asan;Celtis;zenkeri;Cannabaceae;18;2;1098,21;614,18
7242;18_2_22_1;cedrela;Cedrela;odorata;Meliaceae;18;2;1082,87;621,59
7243;18_2_22_2;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1087;620,8
7244;18_2_22_3;cedrela;Cedrela;odorata;Meliaceae;18;2;1083,04;632,02
7245;18_2_22_4;poe;Strombosia;pustulata;Olacaceae;18;2;1092,65;631,81
7246;18_2_22_5;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1092,62;629,82
7247;18_2_22_6;loloti;Lannea;welwitschii;Anacardiaceae;18;2;1097,63;631
7248;18_2_22_7;bete;Mansonia;altissima;Malvaceae;18;2;1098,59;634,92
7249;18_2_22_8;bete;Mansonia;altissima;Malvaceae;18;2;1098,89;640
7250;18_2_22_9;bete;Mansonia;altissima;Malvaceae;18;2;1097,72;622,53
7251;18_2_23_1;cedrela;Cedrela;odorata;Meliaceae;18;2;1089,2;640,5
7252;18_2_23_2;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1092,15;643,83
7253;18_2_23_3;agniegre.blanc;Pouteria;altissima;Sapotaceae;18;2;1095,18;650,61
7254;18_2_23_4;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1099,5;649,57
7255;18_2_23_5;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1096,75;657,4
7256;18_2_23_6;poro;Ficus;capensis;Moraceae;18;2;1099,2;658,76
7257;18_2_23_7;poe;Strombosia;pustulata;Olacaceae;18;2;1091,51;650,63
7258;18_2_23_8;cedrela;Cedrela;odorata;Meliaceae;18;2;1087,89;645,59
7259;18_2_23_9;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1080,6;655,37
7260;18_2_24_1;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1093,65;661,72
7261;18_2_24_10;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1098,42;679,3
7262;18_2_24_2;boue;Annickia;polycarpa;Annonaceae;18;2;1092,48;667,42
7263;18_2_24_3;eho;Ricinodendron;heudelotii;Euphorbiaceae;18;2;1080,75;664,58
7264;18_2_24_4;fromager;Ceiba;pentandra;Malvaceae;18;2;1092,98;669,06
7265;18_2_24_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1085,53;673,24
7266;18_2_24_6;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1086,65;678,14
7267;18_2_24_7;pepe_angrouafou;Ficus;variifolia;Moraceae;18;2;1094,58;678
7268;18_2_24_8;ba;Celtis;mildbraedii;Cannabaceae;18;2;1094,5;674,1
7269;18_2_24_9;loloti;Lannea;welwitschii;Anacardiaceae;18;2;1099,13;673,9
7270;18_2_25_1;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1093,59;680,8
7271;18_2_25_10;kotibe;Nesogordonia;papaverifera;Malvaceae;18;2;1083,8;681,32
7272;18_2_25_11;gaouo;Corynanthe;pachyceras;Rubiaceae;18;2;1080,6;680,5
7273;18_2_25_2;tuibesso;Baphia;bancoensis;Fabaceae;18;2;1093,29;683,7
7274;18_2_25_3;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1100;682,5
7275;18_2_25_4;kouekoue;Hymenostegia;afzelii;Fabaceae;18;2;1099;689,81
7276;18_2_25_6;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1082,35;695,76
7277;18_2_25_7;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1082,35;681,6
7278;18_2_25_8;asan;Celtis;zenkeri;Cannabaceae;18;2;1083,8;684,46
7279;18_2_25_9;ba;Celtis;mildbraedii;Cannabaceae;18;2;1083,9;681,18
7280;18_2_3_1;bete;Mansonia;altissima;Malvaceae;18;2;1001,51;640,96
7281;18_2_3_10;ako;Antiaris;toxicaria;Moraceae;18;2;1011,2;658,54
7282;18_2_3_11;cedrela;Cedrela;odorata;Meliaceae;18;2;1001,7;650,63
7283;18_2_3_2;cedrela;Cedrela;odorata;Meliaceae;18;2;1003,75;643,33
7284;18_2_3_3;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1006,53;643,83
7285;18_2_3_4;bete;Mansonia;altissima;Malvaceae;18;2;1017,72;646,22
7286;18_2_3_5;cedrela;Cedrela;odorata;Meliaceae;18;2;1016,72;654,09
7287;18_2_3_6;cedrela;Cedrela;odorata;Meliaceae;18;2;1015,6;658,98
7288;18_2_3_7;cedrela;Cedrela;odorata;Meliaceae;18;2;1014,01;654,35
7289;18_2_3_8;lotofa;Sterculia;rhinopetala;Malvaceae;18;2;1014,61;658,81
7290;18_2_3_9;samba;Triplochiton;scleroxylon;Malvaceae;18;2;1012;659,5
7291;18_2_4_1;bon;Cordia;platythyrsa;Boraginaceae;18;2;1007,2;660,5
7292;18_2_4_10;movingui;Distemonanthus;benthamianus;Fabaceae;18;2;1019,23;667,24
7293;18_2_4_11;asan;Celtis;zenkeri;Cannabaceae;18;2;1017,79;669,58
7294;18_2_4_12;baza_finzan;Blighia;sapida;Sapindaceae;18;2;1018,17;672,76
7295;18_2_4_13;bete;Mansonia;altissima;Malvaceae;18;2;1016,74;672,76
7296;18_2_4_14;bete;Mansonia;altissima;Malvaceae;18;2;1014,49;672,13
7297;18_2_4_15;bete;Mansonia;altissima;Malvaceae;18;2;1017,03;676,21
7298;18_2_4_16;akossika.petites.feuilles;Scottellia;klaineana;Achariaceae;18;2;1013,99;678,21
7299;18_2_4_17;difou;Morus;mesozygia;Moraceae;18;2;1017,24;679,17
7300;18_2_4_18;bete;Mansonia;altissima;Malvaceae;18;2;1015,68;680
7301;18_2_4_19;bete;Mansonia;altissima;Malvaceae;18;2;1014,2;679
7302;18_2_4_2;kekele;Holoptelea;grandis;Ulmaceae;18;2;1001,82;662,15
7303;18_2_4_20;ba;Celtis;mildbraedii;Cannabaceae;18;2;1011,68;673
7304;18_2_4_21;akoret;Discoglypremna;caloneura;Euphorbiaceae;18;2;1004,11;672,76
7305;18_2_4_3;bete;Mansonia;altissima;Malvaceae;18;2;1002,26;663,88
7306;18_2_4_4;ouindo;Lasiodiscus;mildbraedii;Rhamnaceae;18;2;1001,07;668,55
7307;18_2_4_5;fromager;Ceiba;pentandra;Malvaceae;18;2;1004,93;668,08
7308;18_2_4_6;ba;Celtis;mildbraedii;Cannabaceae;18;2;1006,95;671,7
7309;18_2_4_7;oyia;Mareya;micrantha;Euphorbiaceae;18;2;1007,59;668,08
7310;18_2_4_8;oyia;Mareya;micrantha;Euphorbiaceae;18;2;1007,6;667,3
7311;18_2_4_9;poe;Strombosia;pustulata;Olacaceae;18;2;1017,17;664,57
7312;18_2_5_10;bete;Mansonia;altissima;Malvaceae;18;2;1001,02;699
7313;18_2_5_11;asamoiake;Trichilia;prieuriana;Meliaceae;18;2;1017,7;697,9
7314;18_2_5_12;kaka;Blighia;welwitschii;Sapindaceae;18;2;1016,56;698,3
7315;18_2_5_13;loloti;Lannea;welwitschii;Anacardiaceae;18;2;1017,42;694,44
7316;18_2_5_14;fromager;Ceiba;pentandra;Malvaceae;18;2;1013,66;694,12
7317;18_2_5_15;koto;Pterygota;macrocarpa;Malvaceae;18;2;1013,7;693,04
